Subject:	S906
Project:	BesteRTMusic
Time:	2015-03-05_11-17-38

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
18103	42215.339	5139.754	h;0.0;100.0	h	0.0	100.0	
18109	42215.903	5140.280	e;98.3;1.7	e	98.3	1.7	
18115	42216.338	5140.763	e;69.6;30.4	e	69.6	30.4	
18121	42216.899	5141.309	h;36.1;63.9	h	36.1	63.9	
18127	42217.401	5141.791	h;0.4;99.6	h	0.4	99.6	
18133	42217.914	5142.295	h;0.0;100.0	h	0.0	100.0	
18139	42218.429	5142.820	h;0.8;99.2	h	0.8	99.2	
18145	42218.930	5143.303	h;0.0;100.0	h	0.0	100.0	
18151	42219.491	5143.850	h;0.0;100.0	h	0.0	100.0	
18157	42219.944	5144.332	h;0.0;100.0	h	0.0	100.0	
18163	42220.443	5144.879	h;0.0;100.0	h	0.0	100.0	
18169	42220.925	5145.363	h;0.0;100.0	h	0.0	100.0	
18175	42221.440	5145.845	e;100.0;0.0	e	100.0	0.0	
18181	42222.003	5146.370	e;100.0;0.0	e	100.0	0.0	
18187	42222.486	5146.875	e;94.7;5.3	e	94.7	5.3	
18193	42223.048	5147.420	h;0.0;100.0	h	0.0	100.0	
18199	42223.483	5147.904	e;100.0;0.0	e	100.0	0.0	
18205	42224.045	5148.388	e;100.0;0.0	e	100.0	0.0	
18212	42224.622	5148.996	e;100.0;0.0	e	100.0	0.0	
18217	42225.028	5149.416	h;19.3;80.7	h	19.3	80.7	
18223	42225.511	5149.942	e;74.4;25.6	e	74.4	25.6	
18229	42226.028	5150.445	h;5.9;94.1	h	5.9	94.1	
18235	42226.589	5150.971	h;0.0;100.0	h	0.0	100.0	
